gamedate,plus_minus_box,fg_pct,three_pa,tov,ftm,pf,w_l,oreb,dreb,min,ft_pct,fp,stl,three_ppct,fga,fta,pts,ast,fgm,three_pm,matchup,player,reb,team,blk
01/06/2000,-16,25.0,0,3,0,1,L,0,0,11,-,2.0,1,-,4,0,2,0,1,0,GSW @ CLE,Erick Dampier,0,GSW,0
01/06/2000,10,75.0,0,4,1,2,W,0,2,14,50.0,18.9,4,-,4,2,7,1,3,0,CLE vs. GSW,Cedric Henderson,2,CLE,0
01/06/2000,-1,35.7,0,5,2,1,L,7,4,40,100,37.7,1,-,28,2,22,1,10,0,GSW @ CLE,Antawn Jamison,11,GSW,1
01/06/2000,-16,0.0,1,1,1,1,L,0,0,11,50.0,6.0,1,0.0,3,2,1,2,0,0,GSW @ CLE,Tony Farmer,0,GSW,0
01/06/2000,-13,16.7,0,2,2,2,W,2,3,21,66.7,24.5,2,-,6,3,4,5,1,0,CLE vs. GSW,Brevin Knight,5,CLE,1
01/06/2000,-16,28.6,3,2,0,2,L,4,7,29,-,36.7,2,33.3,14,0,9,1,4,1,GSW @ CLE,Donyell Marshall,11,GSW,3
01/06/2000,-10,21.4,1,5,6,2,L,5,3,40,100,40.6,5,0.0,14,6,12,4,3,0,GSW @ CLE,Vonteego Cummings,8,GSW,1
01/06/2000,1,43.8,9,2,0,3,L,1,4,40,-,35.0,1,22.2,16,0,16,8,7,2,GSW @ CLE,Mookie Blaylock,5,GSW,0
01/06/2000,28,40.0,1,1,5,3,W,1,4,27,100,28.5,0,0.0,10,5,13,7,4,0,CLE vs. GSW,Andre Miller,5,CLE,0
01/06/2000,5,45.0,2,1,2,0,W,3,5,34,100,39.1,1,0.0,20,2,20,3,9,0,CLE vs. GSW,Lamond Murray,8,CLE,1
01/06/2000,24,25.0,4,2,0,0,W,1,2,21,-,18.1,0,0.0,12,0,6,5,3,0,CLE vs. GSW,Wesley Person,3,CLE,1
01/06/2000,-1,16.7,0,2,0,6,L,1,1,19,0.0,2.4,0,-,6,2,2,0,1,0,GSW @ CLE,Jason Caffey,2,GSW,0
01/06/2000,6,40.0,0,2,2,4,W,1,6,16,100,27.4,2,-,5,2,6,0,2,0,IND @ DEN,Dale Davis,7,IND,3
01/06/2000,17,100,1,0,0,2,W,0,3,14,-,17.1,2,100,1,0,3,1,1,1,IND @ DEN,Chris Mullin,3,IND,1
01/06/2000,16,71.4,2,0,4,4,W,2,1,18,100,27.6,1,50.0,7,4,15,4,5,1,IND @ DEN,Travis Best,3,IND,0
01/06/2000,-5,30.0,4,2,0,1,W,0,2,29,-,13.4,0,25.0,10,0,7,4,3,1,IND @ DEN,Jalen Rose,2,IND,0
01/06/2000,10,63.6,4,0,4,0,W,0,3,41,100,26.6,0,50.0,11,4,20,2,7,2,IND @ DEN,Reggie Miller,3,IND,0
01/06/2000,-10,0.0,0,0,0,2,L,1,0,11,-,2.7,0,-,3,0,0,1,0,0,DEN vs. IND,Bryant Stith,1,DEN,0
01/06/2000,-11,50.0,2,0,1,4,L,1,2,22,50.0,20.1,0,0.0,14,2,15,1,7,0,DEN vs. IND,Raef LaFrentz,3,DEN,0
01/06/2000,1,-,0,1,0,1,L,0,0,10,-,0.5,0,-,0,0,0,1,0,0,DEN vs. IND,Chris Herren,0,DEN,0
01/06/2000,8,66.7,0,0,0,2,W,1,1,12,-,7.9,0,-,3,0,4,1,2,0,IND @ DEN,Al Harrington,2,IND,0
01/06/2000,20,44.4,8,1,0,3,W,1,6,26,-,19.4,0,50.0,9,0,12,0,4,4,IND @ DEN,Sam Perkins,7,IND,0
01/06/2000,-5,46.7,0,1,3,2,W,1,2,22,100,28.6,0,-,15,3,17,2,7,0,IND @ DEN,Rik Smits,3,IND,2
01/06/2000,-10,55.6,0,0,2,1,L,2,5,31,50.0,24.9,1,-,9,4,12,1,5,0,DEN vs. IND,Keon Clark,7,DEN,0
01/06/2000,-1,50.0,3,3,0,1,W,1,4,30,-,28.0,1,33.3,6,0,7,10,3,1,IND @ DEN,Mark Jackson,5,IND,0
01/06/2000,-6,50.0,0,0,0,1,L,2,1,7,-,8.6,0,-,2,0,2,0,1,0,DEN vs. IND,Roy Rogers,3,DEN,1
01/06/2000,-12,40.0,2,1,0,0,L,1,2,15,0.0,11.1,0,0.0,5,2,4,3,2,0,DEN vs. IND,George McCloud,3,DEN,0
01/06/2000,-3,71.4,2,1,3,0,L,3,6,33,75.0,41.8,4,50.0,7,4,14,0,5,1,DEN vs. IND,James Posey,9,DEN,2
01/06/2000,-16,28.6,7,3,1,1,L,0,5,38,100,31.5,0,42.9,14,1,12,11,4,3,DEN vs. IND,Nick Van Exel,5,DEN,0
01/06/2000,-3,42.1,0,3,5,5,L,3,6,36,55.6,46.8,1,-,19,9,21,4,8,0,DEN vs. IND,Antonio McDyess,9,DEN,3
01/06/2000,-5,30.0,0,3,1,3,L,0,3,37,100,18.1,1,-,10,1,7,3,3,0,DEN vs. IND,Ron Mercer,3,DEN,1
01/06/2000,9,33.3,4,2,1,3,W,1,6,32,50.0,24.9,0,50.0,12,2,11,1,4,2,IND @ DEN,Austin Croshere,7,IND,2
01/06/2000,-3,45.5,0,4,2,4,W,3,3,29,40.0,30.2,1,-,11,5,12,0,5,0,CLE vs. GSW,Shawn Kemp,6,CLE,4
01/06/2000,21,80.0,0,3,0,2,W,2,5,28,-,28.4,3,-,5,0,8,0,4,0,CLE vs. GSW,Andrew DeClercq,7,CLE,2
01/06/2000,14,30.4,1,0,0,1,W,1,3,38,-,39.8,2,0.0,23,0,14,6,7,0,TOR vs. SAC,Vince Carter,4,TOR,2
01/06/2000,-1,33.3,1,1,5,2,L,2,5,33,83.3,33.9,2,0.0,12,6,13,3,4,0,SAC @ TOR,Vlade Divac,7,SAC,1
01/06/2000,-1,35.3,9,1,0,0,W,0,3,32,-,36.6,1,44.4,17,0,16,4,6,4,TOR vs. SAC,Doug Christie,3,TOR,3
01/06/2000,-3,18.2,7,1,0,0,L,0,5,37,-,22.0,1,14.3,11,0,5,4,2,1,SAC @ TOR,Jason Williams,5,SAC,1
01/06/2000,1,55.6,0,1,0,4,W,2,14,34,-,51.7,0,-,18,0,20,5,10,0,TOR vs. SAC,Charles Oakley,16,TOR,2
01/06/2000,-9,50.0,0,0,0,1,L,2,3,11,-,13.5,0,-,6,0,6,1,3,0,SAC @ TOR,Lawrence Funderburke,5,SAC,0
01/06/2000,4,80.0,0,0,0,1,L,1,0,5,-,9.2,0,-,5,0,8,0,4,0,SAC @ TOR,Tony Delk,1,SAC,0
01/06/2000,4,33.3,2,2,0,0,W,1,1,18,-,32.4,1,50.0,6,0,5,10,2,1,TOR vs. SAC,Alvin Williams,2,TOR,3
01/06/2000,11,43.8,0,1,1,1,W,3,1,27,33.3,38.3,3,-,16,3,15,3,7,0,TOR vs. SAC,Tracy McGrady,4,TOR,2
01/06/2000,4,0.0,0,0,0,1,L,0,0,5,-,1.5,0,-,1,0,0,1,0,0,SAC @ TOR,Tyrone Corbin,0,SAC,0
01/06/2000,-7,14.3,2,3,0,1,L,1,3,28,-,9.8,1,0.0,7,0,2,0,1,0,SAC @ TOR,Nick Anderson,4,SAC,1
01/06/2000,-13,85.7,0,6,2,1,L,1,0,23,100,18.2,1,-,7,2,14,2,6,0,SAC @ TOR,Jon Barry,1,SAC,1
01/06/2000,-11,66.7,0,0,2,2,L,0,2,15,100,11.4,0,-,3,2,6,0,2,0,SAC @ TOR,Scot Pollard,2,SAC,1
01/06/2000,-9,0.0,0,3,0,1,L,0,2,17,-,0.9,0,-,4,0,0,1,0,0,SAC @ TOR,Peja Stojakovic,2,SAC,0
01/06/2000,4,100,0,0,0,1,W,0,1,6,-,6.2,0,-,1,0,2,0,1,0,TOR vs. SAC,Michael Stewart,1,TOR,1
01/06/2000,8,75.0,0,1,0,2,W,0,0,28,-,21.5,1,-,8,0,12,5,6,0,TOR vs. SAC,Muggsy Bogues,0,TOR,0
01/06/2000,-3,33.3,0,1,2,3,L,3,0,18,100,18.1,0,-,9,2,8,1,3,0,SAC @ TOR,Corliss Williamson,3,SAC,2
01/06/2000,16,30.0,0,2,1,4,W,6,4,30,50.0,23.0,1,-,10,2,7,0,3,0,TOR vs. SAC,Kevin Willis,10,TOR,1
01/06/2000,7,50.0,0,4,1,3,L,0,4,33,50.0,29.8,3,-,10,2,11,6,5,0,POR @ MIN,Damon Stoudamire,4,POR,0
01/06/2000,5,70.0,0,3,10,3,L,2,3,42,76.9,39.0,4,-,10,13,24,0,7,0,POR @ MIN,Rasheed Wallace,5,POR,0
01/06/2000,9,55.6,0,3,5,5,L,3,4,30,71.4,20.4,0,-,9,7,15,0,5,0,POR @ MIN,Brian Grant,7,POR,0
01/06/2000,-2,100,0,0,2,3,W,2,1,8,50.0,7.6,0,-,1,4,4,0,1,0,MIN vs. POR,Dean Garrett,3,MIN,0
01/06/2000,5,100,0,1,0,1,W,0,0,5,-,2.5,0,-,1,0,2,1,1,0,MIN vs. POR,William Avery,0,MIN,0
01/06/2000,-2,61.1,0,3,5,3,W,2,5,41,55.6,51.9,3,-,18,9,27,1,11,0,MIN vs. POR,Kevin Garnett,7,MIN,3
01/06/2000,10,53.8,6,0,3,3,L,1,2,39,50.0,28.1,1,50.0,13,6,20,1,7,3,POR @ MIN,Steven Smith,3,POR,0
01/06/2000,0,50.0,2,5,1,2,L,2,3,41,50.0,34.5,4,0.0,10,2,11,7,5,0,POR @ MIN,Scottie Pippen,5,POR,0
01/06/2000,-4,33.3,0,1,0,5,W,1,3,21,-,16.8,1,-,6,0,4,2,2,0,MIN vs. POR,Rasho Nesterovic,4,MIN,1
01/06/2000,-7,100,0,2,0,3,L,0,0,6,-,0.0,0,-,1,0,2,0,1,0,POR @ MIN,Jermaine O'Neal,0,POR,0
01/06/2000,-14,60.0,0,0,1,2,L,1,0,16,50.0,9.7,0,-,5,2,7,1,3,0,POR @ MIN,Bonzi Wells,1,POR,0
01/06/2000,1,68.8,3,2,4,4,W,4,1,40,80.0,38.5,0,33.3,16,5,27,3,11,1,MIN vs. POR,Malik Sealy,5,MIN,1
01/06/2000,-11,25.0,0,0,0,3,L,0,3,18,-,13.1,2,-,4,0,2,1,1,0,POR @ MIN,Detlef Schrempf,3,POR,0
01/06/2000,-3,45.5,3,4,6,1,W,1,7,43,100,49.6,2,33.3,11,6,17,14,5,1,MIN vs. POR,Terrell Brandon,8,MIN,0
01/06/2000,-9,33.3,0,1,2,2,L,0,1,15,100,5.7,0,-,3,2,4,1,1,0,POR @ MIN,Greg Anthony,1,POR,0
01/06/2000,7,40.0,4,2,1,3,W,2,1,27,100,13.6,1,0.0,10,1,9,0,4,0,MIN vs. POR,Anthony Peeler,3,MIN,0
01/06/2000,-1,20.0,1,1,2,3,W,1,1,30,100,14.4,1,0.0,5,2,4,2,1,0,MIN vs. POR,Sam Mitchell,2,MIN,1
01/06/2000,9,16.7,0,3,2,5,W,1,4,25,100,13.0,0,-,6,2,4,2,1,0,MIN vs. POR,Joe Smith,5,MIN,1
01/06/2000,-15,16.7,5,2,2,3,L,0,3,24,100,6.6,0,20.0,6,2,5,0,1,1,GSW @ CLE,Sam Mack,3,GSW,0
01/06/2000,-10,100,0,1,1,3,L,2,4,19,50.0,19.2,0,-,3,2,7,0,3,0,HOU @ MIA,Carlos Rogers,6,HOU,2
01/05/2000,2,33.3,0,2,0,0,L,0,1,6,-,1.2,0,-,3,0,2,0,1,0,WAS @ CHI,Ike Austin,1,WAS,0
01/05/2000,-14,40.0,0,1,5,1,L,1,2,31,83.3,14.6,0,-,5,6,9,2,2,0,CHH @ UTA,Anthony Mason,3,CHH,0
01/05/2000,0,100,0,0,0,1,W,0,0,5,-,2.0,0,-,1,0,2,0,1,0,UTA vs. CHH,Pete Chilcutt,0,UTA,0
01/05/2000,13,77.8,2,0,0,3,W,0,2,25,-,27.4,0,100,9,0,16,4,7,2,UTA vs. CHH,Howard Eisley,2,UTA,1
01/05/2000,8,66.7,0,3,2,4,W,1,4,18,66.7,15.0,0,-,3,3,6,0,2,0,UTA vs. CHH,Greg Ostertag,5,UTA,2
01/05/2000,-5,71.4,0,0,2,3,L,0,1,31,66.7,22.2,0,-,7,3,12,4,5,0,ATL vs. DET,Bimbo Coles,1,ATL,1
01/05/2000,-20,50.0,6,1,0,4,L,2,5,37,-,28.4,0,33.3,10,0,12,6,5,2,ATL vs. DET,Jim Jackson,7,ATL,0
01/05/2000,-10,47.6,5,2,5,4,L,0,1,39,100,38.2,1,40.0,21,5,27,6,10,2,ATL vs. DET,Isaiah Rider,1,ATL,0
01/05/2000,7,50.0,2,2,1,3,W,0,3,22,50.0,16.6,0,100,6,2,9,4,3,2,DET @ ATL,John Crotty,3,DET,0
01/05/2000,-1,33.3,0,1,2,2,L,0,1,14,100,4.2,0,-,3,2,4,0,1,0,ATL vs. DET,Chris Crawford,1,ATL,0
01/05/2000,-1,55.6,0,3,5,5,L,2,6,40,62.5,32.1,1,-,9,8,15,1,5,0,ATL vs. DET,Dikembe Mutombo,8,ATL,2
01/05/2000,2,64.7,1,3,6,2,W,2,3,37,85.7,47.5,2,0.0,17,7,28,7,11,0,DET @ ATL,Jerry Stackhouse,5,DET,0
01/05/2000,11,47.4,2,1,5,6,W,6,6,40,83.3,49.9,3,0.0,19,6,23,3,9,0,DET @ ATL,Christian Laettner,12,DET,0
01/05/2000,6,100,0,0,1,4,W,4,2,16,100,13.7,0,-,2,1,5,1,2,0,DET @ ATL,Jerome Williams,6,DET,0
01/05/2000,-9,20.0,0,1,3,4,L,3,2,17,75.0,11.5,0,-,5,4,5,1,1,0,ATL vs. DET,LaPhonso Ellis,5,ATL,0
01/05/2000,2,40.0,0,2,0,1,L,1,0,10,-,10.7,1,-,5,0,4,3,2,0,ATL vs. DET,Anthony Johnson,1,ATL,0
01/05/2000,-2,100,1,2,2,2,L,0,1,13,100,11.7,0,100,4,2,11,1,4,1,ATL vs. DET,Jason Terry,1,ATL,0
01/05/2000,-5,66.7,0,0,0,3,L,0,1,13,-,9.2,0,-,6,0,8,0,4,0,ATL vs. DET,Lorenzen Wright,1,ATL,0
01/05/2000,5,0.0,0,0,0,1,W,0,2,26,-,5.4,0,-,4,0,0,2,0,0,DET @ ATL,Lindsey Hunter,2,DET,0
01/05/2000,9,80.0,0,0,0,3,W,0,6,34,-,18.2,0,-,5,0,8,0,4,0,DET @ ATL,Terry Mills,6,DET,1
01/05/2000,5,100,0,0,0,0,W,0,2,4,-,4.4,0,-,1,0,2,0,1,0,PHI vs. GSW,Nazr Mohammed,2,PHI,0
01/05/2000,17,60.0,2,2,0,2,W,2,4,24,-,33.2,3,50.0,10,0,13,4,6,1,PHI vs. GSW,Larry Hughes,6,PHI,0
01/05/2000,-12,50.0,0,1,1,3,L,1,1,12,100,9.4,0,-,4,1,5,0,2,0,GSW @ PHI,Erick Dampier,2,GSW,1
01/05/2000,-6,66.7,0,2,1,5,L,2,2,26,25.0,20.3,1,-,9,4,13,1,6,0,GSW @ PHI,Jason Caffey,4,GSW,0
01/05/2000,-2,0.0,0,0,0,1,L,1,1,5,-,5.4,0,-,1,0,0,2,0,0,GSW @ PHI,Tim Young,2,GSW,0
01/05/2000,8,25.0,0,1,4,3,W,6,5,32,66.7,24.2,2,-,4,6,6,0,1,0,PHI vs. GSW,Tyrone Hill,11,PHI,0
01/05/2000,-8,33.3,4,1,0,1,L,0,1,26,-,15.7,0,25.0,6,0,5,7,2,1,GSW @ PHI,Mookie Blaylock,1,GSW,0
01/05/2000,-17,62.5,0,2,6,3,L,3,2,35,85.7,30.0,0,-,16,7,26,0,10,0,GSW @ PHI,Antawn Jamison,5,GSW,0
01/05/2000,8,70.8,0,2,6,4,W,3,16,35,66.7,71.3,1,-,24,9,40,1,17,0,LAL vs. LAC,Shaquille O'Neal,19,LAL,2
01/05/2000,-5,16.7,3,0,0,2,L,1,3,14,-,9.8,1,0.0,6,0,2,0,1,0,LAC @ LAL,Eric Piatkowski,4,LAC,0
01/05/2000,1,100,0,0,0,0,W,0,1,3,-,5.2,0,-,2,0,4,0,2,0,LAL vs. LAC,Devean George,1,LAL,0
01/05/2000,6,50.0,0,1,0,2,W,0,3,12,-,16.6,0,-,2,0,2,8,1,0,LAL vs. LAC,Brian Shaw,3,LAL,0
01/05/2000,-17,50.0,5,1,2,1,L,3,7,34,100,29.5,0,60.0,12,2,17,1,6,3,GSW @ PHI,Donyell Marshall,10,GSW,0
01/05/2000,2,33.3,0,0,0,1,W,0,0,5,-,5.0,1,-,3,0,2,0,1,0,PHI vs. GSW,Jumaine Jones,0,PHI,0
01/05/2000,7,36.4,0,1,2,3,W,3,4,34,100,30.9,1,-,11,2,10,1,4,0,PHI vs. GSW,George Lynch,7,PHI,3
01/05/2000,-12,16.7,5,2,1,1,L,0,2,29,100,21.9,3,0.0,12,1,5,5,2,0,GSW @ PHI,John Starks,2,GSW,0
01/05/2000,11,100,0,0,2,2,W,0,2,13,66.7,14.4,0,-,2,3,6,0,2,0,PHI vs. GSW,Todd MacCulloch,2,PHI,2
01/05/2000,5,66.7,0,0,1,1,W,1,2,12,50.0,8.6,0,-,3,2,5,0,2,0,PHI vs. GSW,Billy Owens,3,PHI,0
01/05/2000,10,66.7,0,1,0,3,W,1,3,17,-,22.8,1,-,3,0,4,6,2,0,PHI vs. GSW,Aaron McKie,4,PHI,1
01/05/2000,-14,25.0,1,3,2,4,L,1,1,28,100,15.9,1,0.0,8,2,6,5,2,0,GSW @ PHI,Vonteego Cummings,2,GSW,0
01/05/2000,17,57.9,0,3,4,3,W,4,5,37,50.0,38.3,1,-,19,8,26,1,11,0,PHI vs. GSW,Matt Geiger,9,PHI,0
01/05/2000,18,57.9,4,2,11,1,W,0,3,37,100,53.6,3,25.0,19,11,34,6,11,1,PHI vs. GSW,Allen Iverson,3,PHI,0
01/05/2000,11,80.0,0,1,6,3,W,1,7,30,100,55.1,0,-,15,6,30,7,12,0,UTA vs. CHH,Karl Malone,8,UTA,2
01/05/2000,13,60.0,0,3,0,1,W,0,2,29,-,23.4,3,-,10,0,12,2,6,0,UTA vs. CHH,Jeff Hornacek,2,UTA,0
01/05/2000,11,20.0,0,0,0,3,W,2,2,14,-,14.3,1,-,5,0,2,3,1,0,UTA vs. CHH,Adam Keefe,4,UTA,0
01/05/2000,-19,62.5,0,1,2,4,L,2,4,26,100,33.2,1,-,8,2,12,2,5,0,CHH @ UTA,Elden Campbell,6,CHH,3
01/05/2000,-17,42.9,6,1,4,3,L,0,4,34,100,30.3,0,50.0,14,4,19,5,6,3,CHH @ UTA,David Wesley,4,CHH,0
01/05/2000,5,50.0,0,0,0,4,W,0,2,18,-,11.9,0,-,8,0,8,1,4,0,UTA vs. CHH,Quincy Lewis,2,UTA,0
01/05/2000,-6,33.3,0,3,2,2,L,2,3,24,100,23.0,2,-,9,2,8,2,3,0,CHH @ UTA,Ricky Davis,5,CHH,1
01/05/2000,-19,41.7,3,3,3,3,L,0,1,28,75.0,27.2,2,33.3,12,4,14,2,5,1,CHH @ UTA,Bobby Phills,1,CHH,2
01/05/2000,-10,33.3,0,0,0,0,L,0,0,17,0.0,5.0,1,-,3,2,2,0,1,0,CHH @ UTA,Eddie Robinson,0,CHH,0
01/05/2000,6,87.5,1,3,1,2,W,0,2,20,50.0,34.9,3,100,8,2,16,7,7,1,UTA vs. CHH,John Stockton,2,UTA,0
01/05/2000,-12,50.0,1,3,3,4,L,0,4,25,75.0,20.3,1,100,10,4,14,1,5,1,CHH @ UTA,Derrick Coleman,4,CHH,0
01/05/2000,2,33.3,0,0,0,2,W,2,3,23,-,20.0,2,-,3,0,2,0,1,0,ORL vs. VAN,Ben Wallace,5,ORL,2
01/05/2000,15,36.4,0,3,1,2,W,1,3,29,33.3,25.8,1,-,11,3,9,8,4,0,ORL vs. VAN,Chucky Atkins,4,ORL,0
01/05/2000,-12,83.3,0,4,2,5,L,2,1,32,100,17.6,1,-,6,2,12,2,5,0,VAN @ ORL,Othella Harrington,3,VAN,0
01/05/2000,20,63.6,1,2,9,4,W,1,3,25,90.0,31.8,2,0.0,11,10,23,0,7,0,ORL vs. VAN,Chris Gatling,4,ORL,0
01/05/2000,-7,42.9,0,0,3,3,L,2,1,22,100,14.1,0,-,7,3,9,1,3,0,VAN @ ORL,Bryant Reeves,3,VAN,0
01/05/2000,27,100,0,5,0,4,W,0,2,31,-,27.4,2,-,3,0,6,4,3,0,ORL vs. VAN,Bo Outlaw,2,ORL,4
01/05/2000,-4,37.5,4,1,3,4,L,1,1,33,100,23.4,1,25.0,16,3,16,2,6,1,VAN @ ORL,Michael Dickerson,2,VAN,0
01/05/2000,-16,25.0,1,2,0,3,L,5,5,25,-,16.5,0,0.0,4,0,2,3,1,0,VAN @ ORL,Grant Long,10,VAN,0
01/05/2000,-6,33.3,0,0,0,1,L,1,1,16,0.0,13.9,1,-,6,2,4,3,2,0,VAN @ ORL,Obinna Ekezie,2,VAN,0
01/05/2000,-14,60.0,0,1,3,3,L,0,0,15,75.0,15.5,2,-,5,4,9,1,3,0,VAN @ ORL,Felipe Lopez,0,VAN,0
01/05/2000,-11,50.0,0,1,1,5,L,1,0,13,50.0,5.2,0,-,4,2,5,0,2,0,VAN @ ORL,Antoine Carr,1,VAN,0
01/05/2000,8,75.0,0,0,0,1,W,0,0,14,-,9.0,0,-,4,0,6,2,3,0,ORL vs. VAN,Monty Williams,0,ORL,0
01/05/2000,3,60.0,0,2,0,1,L,0,2,10,-,6.4,0,-,5,0,6,0,3,0,VAN @ ORL,Milt Palacio,2,VAN,0
01/05/2000,1,50.0,1,1,2,2,W,0,2,6,100,5.4,0,0.0,2,2,4,0,1,0,ORL vs. VAN,Pat Garrity,2,ORL,0
01/05/2000,2,50.0,0,0,4,1,W,0,5,20,100,29.5,1,-,12,4,16,1,6,0,ORL vs. VAN,John Amaechi,5,ORL,1
01/05/2000,7,50.0,0,1,7,4,W,4,2,22,87.5,29.2,0,-,10,8,17,4,5,0,ORL vs. VAN,Tariq Abdul-Wahad,6,ORL,0
01/05/2000,-3,0.0,1,0,2,0,L,0,0,5,100,2.0,0,0.0,2,2,2,0,0,0,VAN @ ORL,Brent Price,0,VAN,0
01/05/2000,-1,44.4,0,1,2,4,W,4,2,23,100,23.7,1,-,9,2,10,3,4,0,ORL vs. VAN,Corey Maggette,6,ORL,0
01/05/2000,4,83.3,2,3,3,2,W,0,2,25,100,20.4,0,100,6,3,15,2,5,2,ORL vs. VAN,Darrell Armstrong,2,ORL,1
01/05/2000,-10,23.1,2,5,11,3,L,1,6,35,91.7,35.4,2,0.0,13,12,17,0,3,0,VAN @ ORL,Shareef Abdur-Rahim,7,VAN,3
01/05/2000,-20,45.5,5,5,2,2,L,0,2,34,100,24.9,0,40.0,11,2,14,9,5,2,VAN @ ORL,Mike Bibby,2,VAN,0
01/05/2000,15,44.4,0,1,0,2,W,0,2,22,-,19.9,0,-,9,0,8,3,4,0,ORL vs. VAN,Michael Doleac,2,ORL,2
01/05/2000,18,45.5,3,0,0,2,W,1,1,33,-,21.9,1,66.7,11,0,12,3,5,2,UTA vs. CHH,Bryon Russell,2,UTA,0
01/05/2000,0,42.9,0,1,3,2,W,3,3,21,75.0,21.2,2,-,7,4,9,0,3,0,LAL vs. LAC,A.C. Green,6,LAL,0
01/05/2000,1,25.0,3,2,0,0,W,1,1,27,-,14.9,0,33.3,12,0,7,3,3,1,LAL vs. LAC,Glen Rice,2,LAL,1
01/05/2000,-1,0.0,2,0,0,0,L,0,0,7,-,1.5,0,0.0,2,0,0,1,0,0,CHH @ UTA,Michael Hawkins,0,CHH,0
01/05/2000,-1,33.3,1,0,1,3,L,1,1,17,50.0,11.9,1,0.0,6,2,5,1,2,0,CHH @ UTA,Baron Davis,2,CHH,0
01/05/2000,1,33.3,0,1,0,1,W,0,4,6,-,10.3,0,-,3,0,2,3,1,0,UTA vs. CHH,Scott Padgett,4,UTA,0
01/05/2000,14,60.0,0,1,0,3,W,1,9,25,0.0,21.5,0,-,5,1,6,1,3,0,UTA vs. CHH,Olden Polynice,10,UTA,1
01/05/2000,10,33.3,0,2,4,1,W,0,1,18,100,17.2,1,-,3,4,6,6,1,0,UTA vs. CHH,Jacque Vaughn,1,UTA,0
01/05/2000,-11,28.6,0,0,7,1,L,4,2,27,77.8,22.7,0,-,7,9,11,1,2,0,CHH @ UTA,Brad Miller,6,CHH,1
01/05/2000,0,50.0,0,0,0,0,L,0,1,4,0.0,3.2,0,-,2,2,2,0,1,0,CHH @ UTA,Todd Fuller,1,CHH,0
01/05/2000,5,33.3,0,3,1,3,W,1,6,26,50.0,29.9,1,-,6,2,5,11,2,0,PHI vs. GSW,Eric Snow,7,PHI,0
01/05/2000,-7,30.8,5,2,3,4,L,3,1,20,75.0,17.3,0,40.0,13,4,13,1,4,2,GSW @ PHI,Tony Farmer,4,GSW,0
01/05/2000,2,0.0,0,2,3,3,L,1,3,12,75.0,10.3,0,-,2,4,3,1,0,0,WAS @ CHI,Aaron Williams,4,WAS,1
01/05/2000,14,40.0,0,2,2,4,W,6,4,39,33.3,25.0,0,-,5,6,6,4,2,0,CHI vs. WAS,Dickey Simpkins,10,CHI,1
01/05/2000,2,40.0,0,1,1,2,W,0,0,16,50.0,7.0,1,-,5,2,5,0,2,0,DET @ ATL,Michael Curry,0,DET,0
01/05/2000,-9,100,0,0,0,3,L,0,3,26,-,18.1,1,-,5,0,10,1,5,0,ATL vs. DET,Alan Henderson,3,ATL,0
01/05/2000,-2,-,0,1,0,3,W,0,1,6,-,3.2,0,-,0,0,0,0,0,0,DET @ ATL,Eric Montross,1,DET,1
01/05/2000,20,60.9,1,1,13,1,W,1,2,43,86.7,62.6,2,100,23,15,42,6,14,1,DET @ ATL,Grant Hill,3,DET,1
01/05/2000,-5,45.5,8,2,1,2,W,1,6,39,100,32.9,1,25.0,11,1,13,5,5,2,SEA @ SAS,Brent Barry,7,SEA,1
01/05/2000,10,42.9,7,0,0,1,W,0,1,19,-,14.7,0,42.9,7,0,9,1,3,3,SEA @ SAS,Chuck Person,1,SEA,1
01/05/2000,-9,25.0,0,2,2,3,W,2,6,38,50.0,26.6,0,-,16,4,10,2,4,0,SEA @ SAS,Vin Baker,8,SEA,2
01/05/2000,8,0.0,1,0,0,0,W,0,1,5,-,2.7,0,0.0,3,0,0,1,0,0,SEA @ SAS,Vernon Maxwell,1,SEA,0
01/05/2000,4,45.5,7,0,1,1,L,1,6,29,100,39.9,2,57.1,11,1,15,7,5,4,SAS vs. SEA,Terry Porter,7,SAS,0
01/05/2000,3,66.7,1,2,0,4,W,2,6,38,0.0,43.1,3,0.0,12,3,16,3,8,0,SEA @ SAS,Horace Grant,8,SEA,2
01/05/2000,-5,50.0,2,0,2,1,W,0,2,7,100,7.4,0,50.0,2,2,5,0,1,1,SEA @ SAS,Emanual Davis,2,SEA,0
01/05/2000,-2,71.4,0,0,1,1,W,4,0,25,25.0,21.8,0,-,7,4,11,4,5,0,SEA @ SAS,Ruben Patterson,4,SEA,0
01/05/2000,-1,55.6,1,3,4,2,L,4,8,43,80.0,48.9,0,0.0,18,5,24,1,10,0,SAS vs. SEA,Tim Duncan,12,SAS,4
01/05/2000,3,47.8,4,2,1,2,W,1,5,46,33.3,47.2,1,25.0,23,3,24,10,11,1,SEA @ SAS,Gary Payton,6,SEA,0
01/05/2000,0,-,0,0,0,1,W,0,0,3,-,0.0,0,-,0,0,0,0,0,0,SEA @ SAS,Rashard Lewis,0,SEA,0
01/05/2000,-8,50.0,4,1,0,1,L,0,2,13,-,9.9,0,25.0,6,0,7,1,3,1,SAS vs. SEA,Jaren Jackson,2,SAS,0
01/05/2000,12,71.4,2,0,0,1,W,1,3,20,-,20.3,1,50.0,7,0,11,1,5,1,SEA @ SAS,Greg Foster,4,SEA,0
